,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.KES.price,quote.KES.volume_24h,quote.KES.volume_change_24h,quote.KES.percent_change_1h,quote.KES.percent_change_24h,quote.KES.percent_change_7d,quote.KES.percent_change_30d,quote.KES.percent_change_60d,quote.KES.percent_change_90d,quote.KES.market_cap,quote.KES.market_cap_dominance,quote.KES.fully_diluted_market_cap,quote.KES.tvl,quote.KES.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108286535.47,36167977941.125,False,,7,,,,2023-09-17T10:08:00.000Z,36.42846881673272,11529496312.88893,-38.0387,0.34179997,-0.0570241,0.19469445,-4.8171231,-21.0747705,-3.26589901,1278941121266.286,0.83,1639281096753.321,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
7,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141041906383.70523,141041906383.70523,True,,8,,,,2023-09-17T10:08:00.000Z,9.059047347281732,20074829572.86239,-19.15,0.02174617,-0.02127742,0.59275782,-0.18205802,-9.55659301,0.53205525,1277705307880.8633,0.8291,1277705307880.496,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8399628280.851523,,2023-09-17T10:08:00.000Z,357.9414698730752,11962327895.85008,17.5553,1.5206298,12.64248145,39.92822188,83.65084869,79.5099276,75.9313352,1228416498288.4795,0.7971,1806730518782.675,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266547.81527364,557580259.3649158,True,,10,,,,2023-09-17T10:08:00.000Z,2771.682250389171,17114547937.722645,-43.25,0.39318459,-0.34712273,4.07789247,-13.46103535,-27.94280543,23.11107895,1139900190758.4233,0.7398,1545435308049.13,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89188300636.23566,89188363624.80313,True,,11,71659659264.0,5997258068.613812,,2023-09-17T10:08:00.000Z,12.176280910827307,20730775919.84707,-24.2692,0.08859487,0.10394268,6.52737918,14.83412554,4.78987037,19.93569066,1085981802506.1232,0.7047,1085982569473.2417,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T10:08:00.000Z,145.56244413871136,6971066322.864691,-40.7517,0.03241189,0.09752953,0.08551881,0.11049818,0.04622191,0.08261948,778451734978.388,0.5052,778451734977.7133,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 13:10:13.948387
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229376546.6874495,1356435903.9926293,True,,13,,,,2023-09-17T10:08:00.000Z,602.4248059578706,9640009732.728554,-34.4988,-0.02709694,-0.79047644,-0.81782955,-7.81470388,-20.49830379,-8.60546384,740606927587.3439,0.4806,817150636256.9318,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T10:08:00.000Z,76.21495222849649,24663662347.52866,-15.5413,0.15741362,-0.50434557,-0.53336021,-9.128169,-29.65707395,-12.35778264,710282889910.5015,0.461,762149522284.6681,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T10:08:00.000Z,9355.326207858663,32510716791.293777,-23.7823,0.322203,-1.16808913,4.67051291,-1.40038165,-30.93265125,-16.64119101,689138837895.5061,0.4472,785847401460.2815,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T10:08:00.000Z,3865475.680309923,14961063549.417479,-48.2127,0.05764231,0.11419424,2.84896354,0.25736095,-11.47968335,0.68245987,629974978059.327,0.4088,629974978059.9878,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 13:10:13.948387
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T10:08:00.000Z,0.0010622474519161407,8595710503.813835,-19.5231,0.06425916,-1.70485292,-1.40797132,-12.96837903,-5.68735843,1.34537494,626032258361.7357,0.4063,626289455671.8506,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 13:10:13.948387
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T10:08:00.000Z,30967.37540655284,22009256181.831657,-41.3476,-0.00771315,-0.68984805,12.87195572,15.21643377,-13.4662896,99.66881042,604067237374.9822,0.392,650314883537.6035,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T10:08:00.000Z,903.9350104652258,12816654125.88822,-32.2028,-0.02035358,-0.89195128,1.92175889,-0.04433256,-9.50681302,21.68408039,503356183868.8004,0.3267,903935010465.2134,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 13:10:13.948387
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T10:08:00.000Z,536.8632774362246,86238774.7541626,-3.5749,1.47157432,1.17177091,-3.84016583,-5.64698924,-7.4671493,4.93583127,498899740179.771,0.3237,528938909177.03375,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 13:10:13.948387
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488193.0,19488193.0,False,,1,,,,2023-09-17T10:23:00.000Z,3869021.159994969,941927759703.531,-42.6697,0.12774879,0.26974263,2.99166497,0.56440063,-11.3789954,0.68270762,75400231087065.83,48.9315,81249444359894.33,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T10:23:00.000Z,237793.87397367437,384659894679.8732,-39.3782,0.14845107,-0.05894503,0.7147212,-3.02657653,-14.39501993,-5.29878772,28588627420801.07,18.5499,28588627420801.484,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T10:23:00.000Z,145.53494288071826,1788917802140.9602,-37.2723,-0.01560809,0.00946361,0.05256745,0.06853294,-0.00731351,0.04495667,12085501598467.822,7.8425,12434097836546.943,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 13:25:05.973719
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848307.7947174,153848307.7947174,False,,4,,,,2023-09-17T10:23:00.000Z,31292.406188445966,47063925622.15836,-47.6896,0.03977686,0.39868384,1.14177874,-1.53303158,-11.0178973,-11.40985197,4814283738917.3545,3.1243,4814283738917.488,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T10:23:00.000Z,72.37791561650644,71241009018.82968,-34.2706,0.0791281,-0.70557084,-0.48373621,-1.30801055,-37.03237912,1.66053807,3848724666186.0757,2.4975,7237791561650.585,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164093969.090878,26164093969.090878,False,,6,,,,2023-09-17T10:23:00.000Z,145.51909794415323,222250229226.4262,-39.8046,-0.00375477,0.00373887,0.007347,0.02221794,-0.01286541,-0.00710124,3807375352908.164,2.4708,3807375352908.2715,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 13:25:05.973719
6,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108285813.335,36167977941.125,False,,7,,,,2023-09-17T10:23:00.000Z,36.44155016960799,11544239867.40271,-38.0335,0.32248666,-0.14324617,0.21661559,-4.97141621,-20.94254231,-3.42101672,1279400358835.584,0.8301,1639869757632.7725,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
7,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141043036383.7052,141043036383.7052,True,,8,,,,2023-09-17T10:23:00.000Z,9.064529909636455,20203714251.257362,-18.7905,0.11779785,-0.01670911,0.61048417,-0.30227313,-9.46580198,0.51080876,1278488821846.0383,0.8297,1278488821845.8247,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8404425368.339064,,2023-09-17T10:23:00.000Z,358.1458927938269,11940191946.880459,16.6521,0.98532646,12.53796311,40.03651915,84.72180699,79.74578881,75.82704128,1229118055692.735,0.7976,1807762355439.2893,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266463.38556224,557580174.6134945,True,,10,,,,2023-09-17T10:23:00.000Z,2774.9324107159377,17131981327.636711,-43.3372,0.55527136,-0.46223331,3.64154495,-13.33282091,-27.50203953,22.87553498,1141236638689.1162,0.7406,1547247298107.1138,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89187485549.78168,89187515784.53264,True,,11,71659659264.0,5994016739.72078,,2023-09-17T10:23:00.000Z,12.169700014912141,20642593353.788284,-24.5432,0.10012415,-0.03917401,6.46514092,14.82624321,4.71273332,19.7272029,1085384944225.1544,0.7044,1085385312173.3376,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T10:23:00.000Z,145.5677231512756,6919732270.011441,-41.3296,0.03571455,0.07457711,0.06846974,0.10321571,0.08649902,0.05233807,778479966549.4769,0.5052,778479966550.0092,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 13:25:05.973719
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229214515.1770928,1356456178.0822725,True,,13,,,,2023-09-17T10:23:00.000Z,602.3155821793969,9574303334.283777,-35.0327,-0.04231476,-0.92607423,-0.78153136,-7.93263698,-20.28172598,-8.70319363,740375056332.2557,0.4805,817014692602.8583,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T10:23:00.000Z,76.32668154233866,24785835535.75115,-15.4903,0.28955634,-0.52556265,-0.39195139,-8.80076646,-29.37648729,-12.44362365,711324147794.9861,0.4616,763266815423.7899,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73663032.97743528,84000000.0,False,,15,,,,2023-09-17T10:23:00.000Z,9349.14704067287,32441468961.196587,-24.2366,0.14086983,-1.33151058,4.58896378,-1.50945231,-30.88660541,-16.81148594,688686526767.9769,0.4469,785328351416.9088,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T10:23:00.000Z,3865734.1701430967,14936396770.670847,-48.2958,0.06544102,0.11871344,2.89666334,0.35897523,-11.45335417,0.58909907,630017105378.304,0.4088,630017105378.3016,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 13:25:05.973719
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T10:23:00.000Z,0.001062704052025302,8561894289.333649,-20.3763,0.1753923,-1.77575151,-1.37335794,-13.12645805,-5.59130386,1.40477332,626301354227.2903,0.4064,626558662092.6257,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 13:25:05.973719
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506656.25,19506656.25,False,,18,,,,2023-09-17T10:23:00.000Z,30957.963190562852,21949450384.579414,-41.6101,0.12676165,-1.03607459,12.81085141,15.31128804,-13.28699263,99.69193958,603886346158.4628,0.3919,650117227001.131,,2023-09-17T10:23:05.000Z,,,,,,2023-09-17 13:25:05.973719
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T10:23:00.000Z,904.3661958787203,12814202137.544582,-32.412,0.05165691,-0.92501084,1.95302447,-0.08284847,-9.21316157,21.51243754,503596289453.5645,0.3268,904366195879.3788,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 13:25:05.973719
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286333.9,985239504.0,False,,20,,,,2023-09-17T10:23:00.000Z,536.9251032287876,86293868.60436302,-3.6498,0.3197095,1.09127169,-3.66290142,-5.6327699,-7.48699015,4.89658547,498957160758.3591,0.3238,528999822390.4514,,2023-09-17T10:23:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 13:25:05.973719
